,source,date,count_users,cost,profit_0_day,profit_1_day,profit_2_day,profit_3_day,visit_0_day,visit_1_day,visit_2_day,visit_3_day,sent_sex_request_btn_0_day,sent_sex_request_btn_1_day,sent_sex_request_btn_2_day,sent_sex_request_btn_3_day,accept_sex_request_btn_0_day,accept_sex_request_btn_1_day,accept_sex_request_btn_2_day,accept_sex_request_btn_3_day,livecamps_bnr_0_day,livecamps_bnr_1_day,livecamps_bnr_2_day,livecamps_bnr_3_day,chatlist_bnr_0_day,chatlist_bnr_1_day,chatlist_bnr_2_day,chatlist_bnr_3_day,chat_invite_0_day,chat_invite_1_day,chat_invite_2_day,chat_invite_3_day
93,18001.0,2019-10-23,140,3.0,16.4,0.0,0.0,0.0,439,52.0,26.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,18001.0,2019-10-25,240,12.0,3.6,0.0,0.0,0.0,908,27.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,18001.0,2019-10-30,473,6.0,1.9,0.0,0.0,0.0,1136,131.0,130.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,18001.0,2019-10-31,239,6.0,11.15,2.0,0.0,0.0,3328,2131.0,1659.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,18001.0,2019-11-01,264,21.0,7.3,0.0,0.0,0.0,1822,2.0,170.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,18001.0,2019-11-02,267,12.0,7.25,0.0,0.0,0.0,853,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,18001.0,2019-11-03,283,18.0,16.5,0.0,0.0,0.0,1208,169.0,49.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,18001.0,2019-11-04,264,15.0,17.85,0.0,0.0,0.0,1496,115.0,28.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
101,18001.0,2019-11-05,246,6.0,11.9,0.0,0.0,4.25,2841,829.0,798.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,18001.0,2019-11-06,240,12.0,3.4,0.0,0.0,0.0,2463,645.0,896.0,688.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,18001.0,2019-11-07,212,9.0,12.4,0.0,0.0,0.0,1097,665.0,604.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,18001.0,2019-11-08,230,3.0,5.6,0.0,0.0,0.0,1660,286.0,140.0,138.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,18001.0,2019-11-10,228,9.0,7.0,0.0,0.0,0.0,1620,70.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,18001.0,2019-11-13,224,9.0,5.4,0.0,0.0,0.0,2054,55.0,879.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,18001.0,2019-11-14,291,6.0,9.0,0.0,0.0,0.0,3556,2204.0,106.0,187.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,18001.0,2019-11-21,513,36.0,25.95,0.0,0.0,1.9,8859,1573.0,510.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,18001.0,2019-11-22,434,24.0,17.15,0.0,0.0,0.0,3117,577.0,2051.0,1935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
110,18001.0,2019-11-23,432,12.0,20.15,0.0,0.0,0.0,2502,351.0,185.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111,18001.0,2019-11-24,369,18.0,5.6,0.0,4.25,0.0,1752,61.0,323.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112,18001.0,2019-11-25,395,12.0,4.9,0.0,0.0,0.0,1104,90.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,18001.0,2019-11-26,380,12.0,21.35,0.0,0.0,0.0,1476,21.0,25.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,18001.0,2019-11-27,366,15.0,21.1,0.0,0.0,0.0,1407,109.0,10.0,70.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,18001.0,2019-11-28,405,12.0,24.4,0.0,0.0,0.0,1676,152.0,38.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,18001.0,2019-11-29,526,21.0,15.2,3.8,6.9,0.0,8985,361.0,913.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117,18001.0,2019-11-30,445,27.0,19.45,1.7,0.0,0.0,2248,379.0,56.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,18001.0,2019-12-01,431,15.0,10.85,0.0,0.0,0.0,1697,237.0,143.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,19287.0,2019-11-16,10,0.0,7.25,0.0,0.0,0.0,779,0.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,22974.0,2019-11-17,103,3.0,5.0,0.0,0.0,0.0,716,334.0,544.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,24941.0,2019-10-02,74,9.0,12.15,1.9,0.0,0.0,689,62.0,224.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
122,24941.0,2019-10-03,58,3.0,6.5,0.0,0.0,0.0,739,177.0,224.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,24941.0,2019-10-04,122,15.0,12.3,0.0,2.0,1.6,1312,173.0,327.0,171.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
124,24941.0,2019-10-05,147,15.0,32.0,1.7,0.0,0.0,2340,631.0,43.0,580.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,24941.0,2019-10-06,129,27.0,17.0,0.0,0.0,0.0,1072,126.0,144.0,69.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,24941.0,2019-10-07,145,27.0,18.6,0.0,0.0,0.0,813,35.0,171.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,24941.0,2019-10-08,61,12.0,10.2,0.0,0.0,0.0,631,282.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,24941.0,2019-10-09,80,3.0,18.7,2.0,0.0,0.0,1812,400.0,47.0,116.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,24941.0,2019-10-10,103,12.0,14.18,1.7,0.0,0.0,7673,18853.0,22574.0,14322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,24941.0,2019-10-11,90,9.0,7.9,0.0,0.0,0.0,758,93.0,93.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
131,24941.0,2019-10-12,55,6.0,9.0,0.0,0.0,0.0,414,6.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
132,24941.0,2019-10-13,78,18.0,9.4,0.0,0.0,0.0,540,20.0,30.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,24941.0,2019-10-14,72,15.0,6.7,0.0,0.0,0.0,852,59.0,66.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,24941.0,2019-10-15,76,9.0,12.3,0.0,0.0,0.0,485,91.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
135,24941.0,2019-10-16,59,12.0,6.9,0.0,0.0,0.0,1404,122.0,72.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,24941.0,2019-10-17,53,6.0,6.0,0.0,0.0,0.0,231,289.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,24941.0,2019-10-18,60,3.0,3.6,0.0,0.0,0.0,626,149.0,29.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,24941.0,2019-10-21,51,3.0,9.5,1.7,0.0,0.0,1986,154.0,180.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
139,24941.0,2019-10-22,117,15.0,28.55,3.8,0.0,0.0,906,134.0,38.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
140,24941.0,2019-10-23,91,15.0,14.1,0.0,1.9,0.0,758,61.0,184.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,24941.0,2019-10-24,123,15.0,27.5,2.0,0.0,0.0,1256,331.0,85.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
142,24941.0,2019-10-25,157,12.0,27.8,0.0,6.0,6.0,969,81.0,170.0,272.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
143,24941.0,2019-10-26,139,27.0,5.1,0.0,6.0,5.0,1020,202.0,241.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144,24941.0,2019-10-27,151,15.0,13.25,0.0,5.6,0.0,1596,647.0,510.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,24941.0,2019-10-28,136,21.0,30.14,9.0,0.0,0.0,1633,102.0,89.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
146,24941.0,2019-10-29,93,9.0,13.1,0.0,0.0,0.0,692,181.0,103.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147,24941.0,2019-10-30,152,18.0,19.6,0.0,0.0,0.0,2066,1566.0,181.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
148,24941.0,2019-10-31,99,12.0,3.6,0.0,0.0,3.5,526,74.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149,24941.0,2019-11-01,118,18.0,16.35,7.0,0.0,0.0,4358,2084.0,1038.0,493.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,24941.0,2019-11-02,101,21.0,12.8,5.2,0.0,2.5,1133,258.0,181.0,464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,24941.0,2019-11-03,109,15.0,25.45,0.0,0.0,0.0,1076,438.0,62.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,24941.0,2019-11-04,114,3.0,14.2,0.0,4.25,0.0,1252,162.0,176.0,227.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,24941.0,2019-11-05,114,18.0,14.75,4.0,0.0,4.25,4265,2055.0,1765.0,1422.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154,24941.0,2019-11-06,58,3.0,15.25,0.0,0.0,0.0,365,21.0,51.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,24941.0,2019-11-07,49,6.0,3.6,0.0,0.0,2.5,261,317.0,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,24941.0,2019-11-08,69,12.0,10.15,0.0,0.0,0.0,935,81.0,136.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,24941.0,2019-11-09,75,9.0,4.0,0.0,0.0,0.0,642,64.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,24941.0,2019-11-10,67,9.0,3.0,0.0,0.0,0.0,944,249.0,903.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,24941.0,2019-11-11,62,15.0,6.7,8.5,0.0,4.25,827,206.0,114.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
160,24941.0,2019-11-12,9,0.0,7.7,0.0,0.0,0.0,94,178.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,24941.0,2019-11-20,14,3.0,3.0,0.0,0.0,0.0,226,22.0,484.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,25445.0,2019-10-21,47,6.0,7.25,0.0,0.0,0.0,602,354.0,340.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,25445.0,2019-10-22,108,12.0,14.15,0.0,0.0,0.0,1489,415.0,173.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
164,25445.0,2019-10-23,149,18.0,34.3,0.0,0.0,0.0,4700,3571.0,2315.0,533.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
165,25445.0,2019-10-24,115,15.0,12.75,0.0,8.65,0.0,1065,198.0,193.0,184.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
166,25445.0,2019-10-25,120,6.0,19.0,0.0,0.0,0.0,1279,251.0,514.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,25445.0,2019-10-26,39,0.0,3.0,0.0,0.0,0.0,161,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,26806.0,2019-10-06,13,4.0,11.7,0.0,0.0,0.0,1244,245.0,50.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,26806.0,2019-10-07,11,4.0,7.25,0.0,0.0,0.0,290,40.0,130.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,26806.0,2019-10-08,9,4.0,2.0,0.0,0.0,0.0,668,35.0,42.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,26806.0,2019-10-09,11,6.0,5.7,0.0,0.0,1.9,121,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,26806.0,2019-10-10,18,8.0,3.8,0.0,0.0,0.0,262,62.0,46.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,26806.0,2019-10-11,14,12.0,13.1,0.0,0.0,0.0,584,49.0,65.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
174,26806.0,2019-10-13,16,6.0,1.9,0.0,1.9,0.0,395,5.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
175,26806.0,2019-10-14,21,8.0,6.9,0.0,0.0,0.0,960,50.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,26806.0,2019-10-16,13,6.0,4.25,0.0,0.0,0.0,435,13.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,26806.0,2019-10-18,10,6.0,1.9,0.0,0.0,0.0,305,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,26806.0,2019-10-20,15,12.0,9.3,0.0,0.0,0.0,1228,600.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,26806.0,2019-10-21,18,0.0,4.9,0.0,0.0,0.0,529,212.0,42.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
180,26806.0,2019-10-22,19,8.0,5.95,0.0,0.0,3.5,903,48.0,110.0,165.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,26806.0,2019-10-26,22,10.0,7.7,0.0,0.0,0.0,834,206.0,151.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,26806.0,2019-10-28,23,14.0,5.4,0.0,0.0,0.0,803,38.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,26806.0,2019-10-31,23,8.0,7.0,0.0,0.0,0.0,449,151.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,26806.0,2019-11-02,14,8.0,7.5,0.0,0.0,0.0,652,26.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,26806.0,2019-11-03,21,8.0,4.25,2.0,4.25,0.0,1072,240.0,240.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,26806.0,2019-11-05,21,8.0,4.9,0.0,0.0,0.0,1557,613.0,185.0,495.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,26806.0,2019-11-06,19,8.0,1.9,3.0,0.0,0.0,283,117.0,26.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,26806.0,2019-11-07,13,6.0,4.0,0.0,0.0,0.0,1553,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,27966.0,2019-11-09,72,3.0,9.9,0.0,0.0,0.0,380,35.0,34.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,28430.0,2019-10-14,180,18.0,9.6,0.0,0.0,0.0,819,67.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,28430.0,2019-11-07,24,3.0,4.0,0.0,0.0,0.0,2953,1209.0,1610.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,28942.0,2019-11-04,64,6.0,3.5,2.5,0.0,0.0,442,591.0,476.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
